 ITER          Simple-error          Ya-error
   661      0.76299930E-05      0.34954262E+00
   662      0.76301394E-05      0.34965685E+00
   663      0.76304368E-05      0.34977475E+00
   664      0.76306524E-05      0.34989196E+00
   665      0.76308088E-05      0.35000956E+00
   666      0.76310089E-05      0.35012779E+00
   667      0.76312272E-05      0.35024908E+00
   668      0.76314354E-05      0.35036975E+00
   669      0.76317492E-05      0.35048908E+00
   670      0.76320239E-05      0.35061228E+00
   671      0.76323258E-05      0.35073486E+00
   672      0.76326023E-05      0.35085720E+00
   673      0.76327897E-05      0.35098040E+00
   674      0.76329070E-05      0.35110465E+00
   675      0.76330889E-05      0.35122913E+00
   676      0.76331198E-05      0.35135511E+00
   677      0.76331435E-05      0.35148120E+00
   678      0.76332335E-05      0.35160586E+00
   679      0.76334427E-05      0.35173276E+00
   680      0.76337192E-05      0.35185656E+00
   681      0.76340320E-05      0.35198322E+00
   682      0.76342430E-05      0.35211095E+00
   683      0.76343849E-05      0.35224140E+00
   684      0.76346823E-05      0.35237509E+00
   685      0.76349843E-05      0.35251290E+00
   686      0.76353444E-05      0.35264897E+00
   687      0.76357210E-05      0.35278681E+00
   688      0.76360548E-05      0.35292551E+00
   689      0.76363003E-05      0.35306445E+00
   690      0.76365341E-05      0.35320267E+00
   691      0.76367960E-05      0.35334134E+00
   692      0.76371689E-05      0.35348198E+00
   693      0.76373981E-05      0.35362148E+00
   694      0.76375663E-05      0.35376036E+00
   695      0.76377246E-05      0.35390002E+00
   696      0.76379420E-05      0.35403839E+00
   697      0.76382030E-05      0.35417983E+00
   698      0.76384176E-05      0.35432300E+00
   699      0.76386250E-05      0.35446474E+00
   700      0.76389324E-05      0.35460874E+00
   701      0.76393917E-05      0.35475197E+00
   702      0.76399219E-05      0.35489643E+00
   703      0.76404012E-05      0.35503948E+00
   704      0.76409451E-05      0.35518447E+00
   705      0.76414035E-05      0.35532981E+00
   706      0.76417018E-05      0.35547966E+00
   707      0.76420074E-05      0.35562873E+00
   708      0.76424840E-05      0.35577914E+00
   709      0.76428378E-05      0.35592985E+00
   710      0.76431679E-05      0.35608280E+00
   711      0.76433562E-05      0.35623634E+00
   712      0.76434544E-05      0.35638791E+00
   713      0.76437282E-05      0.35653999E+00
   714      0.76440092E-05      0.35669246E+00
   715      0.76444849E-05      0.35684446E+00
   716      0.76450588E-05      0.35699755E+00
   717      0.76455790E-05      0.35715166E+00
   718      0.76460328E-05      0.35730496E+00
   719      0.76466158E-05      0.35745853E+00
   720      0.76472306E-05      0.35761428E+00
   721      0.76477163E-05      0.35777125E+00
   722      0.76481620E-05      0.35792747E+00
   723      0.76485967E-05      0.35808527E+00
   724      0.76491242E-05      0.35824111E+00
   725      0.76496144E-05      0.35839775E+00
   726      0.76501447E-05      0.35855317E+00
   727      0.76505430E-05      0.35870549E+00
   728      0.76509250E-05      0.35886186E+00
   729      0.76513343E-05      0.35901734E+00
   730      0.76517535E-05      0.35917711E+00
   731      0.76522610E-05      0.35933745E+00
   732      0.76527249E-05      0.35949638E+00
   733      0.76533588E-05      0.35965523E+00
   734      0.76538927E-05      0.35981292E+00
   735      0.76544529E-05      0.35997194E+00
   736      0.76550332E-05      0.36013216E+00
   737      0.76555061E-05      0.36029291E+00
   738      0.76559099E-05      0.36045492E+00
   739      0.76564584E-05      0.36061585E+00
   740      0.76570950E-05      0.36077777E+00
   741      0.76577080E-05      0.36093867E+00
   742      0.76583747E-05      0.36110172E+00
   743      0.76590586E-05      0.36126378E+00
   744      0.76596089E-05      0.36142239E+00
   745      0.76599154E-05      0.36158219E+00
   746      0.76603374E-05      0.36174026E+00
   747      0.76608203E-05      0.36189476E+00
   748      0.76612823E-05      0.36205041E+00
   749      0.76617580E-05      0.36220399E+00
   750      0.76623182E-05      0.36235741E+00
   751      0.76423075E-05      0.36273536E+00
   752      0.76427905E-05      0.36302266E+00
   753      0.76433089E-05      0.36329874E+00
   754      0.76441174E-05      0.36356002E+00
   755      0.76444712E-05      0.36380485E+00
   756      0.76450315E-05      0.36403340E+00
   757      0.76455681E-05      0.36425099E+00
   758      0.76462211E-05      0.36445522E+00
   759      0.76469851E-05      0.36465138E+00
   760      0.76476026E-05      0.36484170E+00
   761      0.76480683E-05      0.36502177E+00
   762      0.76484639E-05      0.36519593E+00
   763      0.76490551E-05      0.36536354E+00
   764      0.76495280E-05      0.36553094E+00
   765      0.76499837E-05      0.36569822E+00
   766      0.76504930E-05      0.36586165E+00
   767      0.76509868E-05      0.36602473E+00
   768      0.76516035E-05      0.36618689E+00
   769      0.76522010E-05      0.36635023E+00
   770      0.76527940E-05      0.36650792E+00
   771      0.76534279E-05      0.36666331E+00
   772      0.76540036E-05      0.36681977E+00
   773      0.76544957E-05      0.36697787E+00
   774      0.76549422E-05      0.36712986E+00
   775      0.76554143E-05      0.36728212E+00
   776      0.76558936E-05      0.36742979E+00
   777      0.76564220E-05      0.36757874E+00
   778      0.76568804E-05      0.36772415E+00
   779      0.76573697E-05      0.36786768E+00
   780      0.76578699E-05      0.36800978E+00
   781      0.76584083E-05      0.36814928E+00
   782      0.76587357E-05      0.36828580E+00
   783      0.76589431E-05      0.36842373E+00
   784      0.76592169E-05      0.36856151E+00
   785      0.76595570E-05      0.36869889E+00
   786      0.76600281E-05      0.36883867E+00
   787      0.76605493E-05      0.36897308E+00
   788      0.76610540E-05      0.36910993E+00
   789      0.76614533E-05      0.36924633E+00
   790      0.76619153E-05      0.36938038E+00
   791      0.76623483E-05      0.36951289E+00
   792      0.76628412E-05      0.36964315E+00
   793      0.76632632E-05      0.36977211E+00
   794      0.76637325E-05      0.36989975E+00
   795      0.76641072E-05      0.37002423E+00
   796      0.76644619E-05      0.37015000E+00
   797      0.76648021E-05      0.37027007E+00
   798      0.76649194E-05      0.37038964E+00
   799      0.76650113E-05      0.37050503E+00
   800      0.76651559E-05      0.37061927E+00
   801      0.76654760E-05      0.37073049E+00
   802      0.76657561E-05      0.37084299E+00
   803      0.76661036E-05      0.37095177E+00
   804      0.76664928E-05      0.37105972E+00
   805      0.76668366E-05      0.37117136E+00
   806      0.76671640E-05      0.37128359E+00
   807      0.76675151E-05      0.37139386E+00
   808      0.76679298E-05      0.37150347E+00
   809      0.76683273E-05      0.37161186E+00
   810      0.76685901E-05      0.37171584E+00
   811      0.76687866E-05      0.37182048E+00
   812      0.76689757E-05      0.37192410E+00
   813      0.76690467E-05      0.37202254E+00
   814      0.76692222E-05      0.37212041E+00
   815      0.76694660E-05      0.37221584E+00
   816      0.76697215E-05      0.37230927E+00
   817      0.76700289E-05      0.37239882E+00
   818      0.76702936E-05      0.37248662E+00
   819      0.76705364E-05      0.37257233E+00
   820      0.76707684E-05      0.37265480E+00
   821      0.76710476E-05      0.37273157E+00
   822      0.76712849E-05      0.37280756E+00
   823      0.76715396E-05      0.37288159E+00
   824      0.76717270E-05      0.37295154E+00
   825      0.76719489E-05      0.37301803E+00
   826      0.76721672E-05      0.37308326E+00
   827      0.76722490E-05      0.37314758E+00
   828      0.76722799E-05      0.37321094E+00
   829      0.76724018E-05      0.37327579E+00
   830      0.76727056E-05      0.37333602E+00
   831      0.76729384E-05      0.37339687E+00
   832      0.76734004E-05      0.37345704E+00
   833      0.76738233E-05      0.37351468E+00
   834      0.76740953E-05      0.37357157E+00
   835      0.76742381E-05      0.37362531E+00
   836      0.76743190E-05      0.37367818E+00
   837      0.76743017E-05      0.37372604E+00
   838      0.76743609E-05      0.37377065E+00
   839      0.76745400E-05      0.37381151E+00
   840      0.76746110E-05      0.37384972E+00
   841      0.76746819E-05      0.37388387E+00
   842      0.76746946E-05      0.37391630E+00
   843      0.76748074E-05      0.37394547E+00
   844      0.76751339E-05      0.37396920E+00
   845      0.76755314E-05      0.37399036E+00
   846      0.76759161E-05      0.37400907E+00
   847      0.76762008E-05      0.37402603E+00
   848      0.76764754E-05      0.37404135E+00
   849      0.76766719E-05      0.37405202E+00
   850      0.76767783E-05      0.37406480E+00
   851      0.76768974E-05      0.37407547E+00
   852      0.76769866E-05      0.37408471E+00
   853      0.76770102E-05      0.37409055E+00
   854      0.76770293E-05      0.37409332E+00
   855      0.76769456E-05      0.37409231E+00
   856      0.76771976E-05      0.37408856E+00
   857      0.76774932E-05      0.37408188E+00
   858      0.76776923E-05      0.37407321E+00
   859      0.76778488E-05      0.37406170E+00
   860      0.76781662E-05      0.37404862E+00
   861      0.76785536E-05      0.37403300E+00
   862      0.76788574E-05      0.37401167E+00
   863      0.76791002E-05      0.37398642E+00
   864      0.76792739E-05      0.37395844E+00
   865      0.76794040E-05      0.37392455E+00
   866      0.76795395E-05      0.37389004E+00
   867      0.76796432E-05      0.37385005E+00
   868      0.76799561E-05      0.37380823E+00
   869      0.76803626E-05      0.37376878E+00
   870      0.76807491E-05      0.37372804E+00
   871      0.76808956E-05      0.37368423E+00
   872      0.76809310E-05      0.37363622E+00
   873      0.76808383E-05      0.37358525E+00
   874      0.76807100E-05      0.37353384E+00
   875      0.76808219E-05      0.37347934E+00
   876      0.76812321E-05      0.37342137E+00
   877      0.76815040E-05      0.37335706E+00
   878      0.76817296E-05      0.37329033E+00
   879      0.76820143E-05      0.37321812E+00
   880      0.76823480E-05      0.37314460E+00
   881      0.76826000E-05      0.37306881E+00
   882      0.76828701E-05      0.37299013E+00
   883      0.76830511E-05      0.37290913E+00
   884      0.76831639E-05      0.37282392E+00
   885      0.76834067E-05      0.37273255E+00
   886      0.76836968E-05      0.37263864E+00
   887      0.76838951E-05      0.37254050E+00
   888      0.76840124E-05      0.37244245E+00
   889      0.76839524E-05      0.37234351E+00
   890      0.76839406E-05      0.37224200E+00
   891      0.76838660E-05      0.37213701E+00
   892      0.76839588E-05      0.37202954E+00
   893      0.76841006E-05      0.37192044E+00
   894      0.76841197E-05      0.37180245E+00
   895      0.76842589E-05      0.37168285E+00
   896      0.76844071E-05      0.37156153E+00
   897      0.76845490E-05      0.37143490E+00
   898      0.76848855E-05      0.37130332E+00
   899      0.76851220E-05      0.37116873E+00
   900      0.76852621E-05      0.37103054E+00
   901      0.76853221E-05      0.37089011E+00
   902      0.76856068E-05      0.37074259E+00
   903      0.76857186E-05      0.37059653E+00
   904      0.76857450E-05      0.37044728E+00
   905      0.76856768E-05      0.37029195E+00
   906      0.76856131E-05      0.37013522E+00
   907      0.76855240E-05      0.36997709E+00
   908      0.76853403E-05      0.36981750E+00
   909      0.76852793E-05      0.36965165E+00
   910      0.76852511E-05      0.36948878E+00
   911      0.76850974E-05      0.36931741E+00
   912      0.76851975E-05      0.36914203E+00
   913      0.76852466E-05      0.36896339E+00
   914      0.76852830E-05      0.36877993E+00
   915      0.76853275E-05      0.36859405E+00
   916      0.76854421E-05      0.36840343E+00
   917      0.76854694E-05      0.36820957E+00
   918      0.76853985E-05      0.36801156E+00
   919      0.76854449E-05      0.36781040E+00
   920      0.76854612E-05      0.36760342E+00
   921      0.76853930E-05      0.36739379E+00
   922      0.76852757E-05      0.36717889E+00
   923      0.76851074E-05      0.36696172E+00
   924      0.76847591E-05      0.36674020E+00
   925      0.76845226E-05      0.36651579E+00
   926      0.76842816E-05      0.36629122E+00
   927      0.76840979E-05      0.36606431E+00
   928      0.76840488E-05      0.36583480E+00
   929      0.76840415E-05      0.36559984E+00
   930      0.76839096E-05      0.36535844E+00
   931      0.76838132E-05      0.36511394E+00
   932      0.76838287E-05      0.36486688E+00
   933      0.76836632E-05      0.36461842E+00
   934      0.76834876E-05      0.36436555E+00
   935      0.76835413E-05      0.36410984E+00
   936      0.76835513E-05      0.36384946E+00
   937      0.76834658E-05      0.36358488E+00
   938      0.76833239E-05      0.36331600E+00
   939      0.76830293E-05      0.36304110E+00
   940      0.76826263E-05      0.36276227E+00
   941      0.76822716E-05      0.36248127E+00
   942      0.76820143E-05      0.36219597E+00
   943      0.76817305E-05      0.36191002E+00
   944      0.76816186E-05      0.36162001E+00
   945      0.76813913E-05      0.36132795E+00
   946      0.76813621E-05      0.36103210E+00
   947      0.76814349E-05      0.36073032E+00
   948      0.76813440E-05      0.36042574E+00
   949      0.76812221E-05      0.36011752E+00
   950      0.76811903E-05      0.35980800E+00
   951      0.76809620E-05      0.35949486E+00
   952      0.76807028E-05      0.35917887E+00
   953      0.76804763E-05      0.35885641E+00
   954      0.76803963E-05      0.35852823E+00
   955      0.76802653E-05      0.35819745E+00
   956      0.76801016E-05      0.35786384E+00
   957      0.76797851E-05      0.35752240E+00
